run,step,kb_size_bytes,file_count,model,vector_store_id,preload_elapsed_ms,preload_status,ask_elapsed_ms_mean,ask_elapsed_ms_p50,ask_elapsed_ms_p95,ask_elapsed_ms_min,ask_elapsed_ms_max,ask_input_tokens_mean,ask_input_tokens_total,ask_output_tokens_mean,ask_output_tokens_total,ask_throughput_tokens_per_sec_mean,ask_aggregate_throughput_tokens_per_sec,ask_provider_server_latency_ms_mean,server_latency_missing_count,citation_miss_count
2,7,72725,1,gpt-4o-mini,vs_69d605c3bea4819196d1a407ed164d4f,17763.465,completed,39973.026,31410.088,63236.243,25626.611,63236.243,17480.5,104883,592.0,3552,15.287,14.836,39902.833,0,3
2,8,83099,1,gpt-4o-mini,vs_69d606c6f5e48191af83bc04d6b98bb9,8489.825,completed,40758.14,27996.574,91685.094,16311.859,91685.094,17412.667,104476,589.5,3537,17.564,14.516,40609.5,0,0
2,9,93548,1,gpt-4o-mini,vs_69d607c5b3388191a6b2bdd8edac44f5,6305.42,completed,46581.112,26908.144,142093.041,8601.356,142093.041,17524.833,105149,601.333,3608,22.359,12.932,46499.333,0,1
2,10,104002,1,gpt-4o-mini,vs_69d608e4fe0081918e4c16fab2c738e2,7378.517,completed,41485.585,24633.769,94680.728,14221.006,94680.728,17506.5,105039,648.833,3893,18.802,15.664,41421.167,0,2
2,11,114451,1,gpt-4o-mini,vs_69d609e6fedc8191976a5ca530612501,8297.328,completed,31254.567,25280.744,49557.873,16086.419,49557.873,17420.5,104523,590.167,3541,20.458,18.924,31185.667,0,0
2,12,124871,1,gpt-4o-mini,vs_69d60aac6ab8819182ebe03a6a5e39fd,7006.159,completed,39003.06,30064.944,77495.263,14613.501,77495.263,17493.5,104961,540.167,3241,15.374,13.87,38944.5,0,4
2,13,135223,1,gpt-4o-mini,vs_69d60b9ec5e08191be404191de03a360,7365.27,completed,54515.373,23070.325,171035.744,15165.345,171035.744,17533.167,105199,609.5,3657,17.306,11.195,54444.333,0,2
2,14,145724,1,gpt-4o-mini,vs_69d60ceeeed88191be3e8829c7d83e3f,7217.108,completed,47978.75,27057.591,145861.721,11184.193,145861.721,17583.0,105498,657.333,3944,22.718,13.721,47907.667,0,3
2,15,155786,1,gpt-4o-mini,vs_69d60e17b928819193ac076fd50f98b8,9509.698,completed,46900.043,25646.854,121616.042,21526.736,121616.042,17543.667,105262,670.5,4023,17.377,14.314,46841.167,0,3
2,16,166256,1,gpt-4o-mini,vs_69d60f3c1ff08191828c962386258d31,17609.88,completed,39375.18,24152.535,97653.879,18391.876,97653.879,17513.167,105079,584.167,3505,17.5,14.862,39306.833,0,1
2,17,176648,1,gpt-4o-mini,vs_69d6103b954c8191bbf39ce88c170fc4,8123.627,completed,37162.357,18237.069,87727.913,14438.223,87727.913,17505.833,105035,671.0,4026,22.061,18.083,37106.333,0,2
2,18,186905,1,gpt-4o-mini,vs_69d611244a948191aba792ee2a2386fc,8441.642,completed,49236.241,14776.989,168946.13,9087.449,168946.13,17553.0,105318,632.333,3794,25.351,12.858,49177.5,0,1
2,19,197313,1,gpt-4o-mini,vs_69d61256a1fc8191865d557ce9ef1f6d,73750.239,completed,39331.59,31465.305,89237.653,23256.097,89237.653,17494.0,104964,581.0,3486,16.289,14.794,39272.333,0,3
2,20,207534,1,gpt-4o-mini,vs_69d6138df6ac8191b8f100c0139f154a,7193.974,completed,56697.115,33393.192,173617.486,11086.669,173617.486,17580.667,105484,604.0,3624,16.578,10.667,56624.833,0,3
2,21,217827,1,gpt-4o-mini,vs_69d614eaca7c81919cf07a72596c3511,9542.422,completed,43442.774,35050.883,102098.038,11188.465,102098.038,17497.167,104983,635.0,3810,18.204,14.638,43379.5,0,3
2,22,228128,1,gpt-4o-mini,vs_69d615faa12c8191b21e0ce42ac4e346,9767.605,completed,65768.218,43352.072,173919.431,21737.403,173919.431,17573.0,105438,698.333,4190,13.249,10.63,65693.0,0,5
2,23,238377,1,gpt-4o-mini,vs_69d61790c8208191a8796c7772c45d82,69031.486,completed,41874.66,34599.886,67374.921,24792.885,67374.921,17401.5,104409,575.333,3452,14.647,13.774,41770.333,0,1
2,24,248829,1,gpt-4o-mini,vs_69d618d291dc819186ab300ad860c9ba,9514.578,completed,48347.142,25020.276,106679.68,22052.859,106679.68,17477.667,104866,646.833,3881,15.632,13.395,48289.167,0,3
2,25,259166,1,gpt-4o-mini,vs_69d619ffad9c8191b83c223868ae90d6,8533.226,completed,44534.666,24334.611,136111.786,12666.542,136111.786,17427.0,104562,614.833,3689,21.881,13.824,44476.0,0,1
3,1,10569,1,gpt-4o-mini,vs_69d61b1633548191b6f5fe770f06d90d,8270.53,completed,25283.423,19899.857,42970.557,8162.593,42970.557,9139.833,54839,489.667,2938,24.346,19.431,25199.833,0,2
3,2,21048,1,gpt-4o-mini,vs_69d61bb7b40c8191a46e990fe9cd8339,8207.807,completed,44303.964,31652.921,101662.658,14677.44,101662.658,17468.667,104812,642.167,3853,18.878,14.522,44219.667,0,5
3,3,31242,1,gpt-4o-mini,vs_69d61ccb40388191b38fcc5a07e10bf4,16540.333,completed,47211.706,20439.536,182943.706,10919.109,182943.706,17577.167,105463,596.0,3576,24.167,12.64,47151.667,0,3
3,4,41717,1,gpt-4o-mini,vs_69d61df86adc8191a51d841d2a5f8db2,9736.45,completed,46615.425,21230.35,151699.832,15418.619,151699.832,17560.5,105363,615.333,3692,20.783,13.22,46545.833,0,3
3,5,51989,1,gpt-4o-mini,vs_69d61f1b61a48191875b98d29956e12d,8136.555,completed,48175.553,26017.768,102306.667,23574.871,102306.667,17533.5,105201,661.0,3966,16.513,13.744,48093.5,0,2
3,6,62334,1,gpt-4o-mini,vs_69d62045e9bc819194e4978365cc7082,8525.045,completed,38325.549,32841.181,60820.781,21636.171,60820.781,17485.0,104910,622.0,3732,16.351,16.283,38199.667,0,1
3,7,72725,1,gpt-4o-mini,vs_69d62135cdec8191abe0c6487e492e51,7252.409,completed,41619.798,26483.971,83097.194,21496.308,83097.194,17479.0,104874,639.167,3835,17.998,15.38,41557.167,0,1
3,8,83099,1,gpt-4o-mini,vs_69d622383bbc8191b6436c364abbf8ca,7246.887,completed,39477.347,25152.884,113621.235,18570.585,113621.235,17490.667,104944,577.833,3467,19.221,14.757,39157.333,0,2
3,9,93548,1,gpt-4o-mini,vs_69d6232e05a08191abc26891f2c9fb53,8685.446,completed,47329.741,39047.503,102814.924,24311.321,102814.924,17447.5,104685,628.5,3771,15.102,13.302,47246.833,0,2
3,10,104002,1,gpt-4o-mini,vs_69d62454173c819196b140dfbc857edd,9489.748,completed,51325.417,39475.176,152267.079,11228.802,152267.079,17483.333,104900,624.833,3749,17.594,12.189,51263.667,0,3
3,11,114451,1,gpt-4o-mini,vs_69d6259326848191b00f3ecf011bca52,9628.278,completed,50266.415,28359.955,165878.078,19098.576,165878.078,17489.667,104938,597.0,3582,17.697,11.893,50195.833,0,3
3,12,124871,1,gpt-4o-mini,vs_69d626cc6c20819182cd411ef338ccc4,7462.189,completed,59045.628,42837.475,169883.185,13206.183,169883.185,17523.667,105142,651.167,3907,17.689,11.042,58970.5,0,5
3,13,135223,1,gpt-4o-mini,vs_69d62837fe108191ae13e2577d74addb,8489.623,completed,46248.151,20708.49,121039.792,17803.038,121039.792,17496.167,104977,671.333,4028,21.18,14.538,46178.0,0,1
3,14,145724,1,gpt-4o-mini,vs_69d6295771148191a45fa6def28e8211,8161.413,completed,30120.538,16106.744,96686.316,11321.363,96686.316,17431.333,104588,569.333,3416,28.646,18.942,30056.667,0,3
3,15,155786,1,gpt-4o-mini,vs_69d62a15ef9c8191aad4bec952a968a5,10615.239,completed,50522.147,35165.673,115193.584,9986.059,115193.584,17502.667,105016,657.333,3944,17.942,13.028,50455.5,0,4
3,16,166256,1,gpt-4o-mini,vs_69d62b5142288191915904bd5e7accd5,8267.634,completed,46786.059,19751.956,158576.794,14926.424,158576.794,17574.667,105448,595.167,3571,19.33,12.741,46714.167,0,2
3,17,176648,1,gpt-4o-mini,vs_69d62c73984081918f8b13b6ebd58f97,8695.626,completed,37540.547,21533.133,67155.756,17600.13,67155.756,17411.833,104471,565.833,3395,17.117,15.114,37438.833,0,4
3,18,186905,1,gpt-4o-mini,vs_69d62d5f270c8191aea83d9a18d723e1,9631.985,completed,35321.446,21410.997,84851.851,9486.389,84851.851,17362.667,104176,529.833,3179,20.375,15.03,35251.167,0,3
3,19,197313,1,gpt-4o-mini,vs_69d62e3e32f88191bef12a856066277f,8177.693,completed,52010.812,38354.873,148526.916,14264.549,148526.916,17521.333,105128,591.667,3550,16.839,11.392,51937.833,0,3
3,20,207534,1,gpt-4o-mini,vs_69d62f80270c81918766ec17604a9f69,9631.947,completed,33384.094,30440.34,54779.206,8056.296,54779.206,17382.167,104293,570.0,3420,21.257,17.11,33313.833,0,1
3,21,217827,1,gpt-4o-mini,vs_69d6305392588191882956d4a1f3e8e0,10486.451,completed,34271.824,20845.703,71803.416,8832.304,71803.416,17377.333,104264,562.167,3373,21.319,16.442,34191.667,0,4
3,22,228128,1,gpt-4o-mini,vs_69d6312d74748191af03ba3592357352,8422.66,completed,37135.555,28347.474,69713.33,26901.805,69713.33,17336.167,104017,572.833,3437,17.03,15.452,37072.333,0,3
3,23,238377,1,gpt-4o-mini,vs_69d632166c9c8191a4766175cc91c673,9933.575,completed,56491.469,41052.108,156717.089,14446.765,156717.089,17571.833,105431,683.5,4101,17.398,12.115,56418.333,0,4
3,24,248829,1,gpt-4o-mini,vs_69d63374e6e48191811a599b0e775274,11529.805,completed,35811.899,26619.123,77039.991,10172.356,77039.991,14687.0,88122,596.5,3579,24.717,16.688,35745.167,0,4
3,25,259166,1,gpt-4o-mini,vs_69d63458bfd081918a253e610c235176,11739.126,completed,36503.787,26799.137,55561.328,19316.591,55561.328,17441.333,104648,601.0,3606,17.086,16.497,36430.667,0,4
