run,step,kb_size_bytes,file_count,model,vector_store_id,preload_elapsed_ms,preload_status,ask_elapsed_ms_mean,ask_elapsed_ms_p50,ask_elapsed_ms_p95,ask_elapsed_ms_min,ask_elapsed_ms_max,ask_input_tokens_mean,ask_input_tokens_total,ask_output_tokens_mean,ask_output_tokens_total,ask_throughput_tokens_per_sec_mean,ask_aggregate_throughput_tokens_per_sec,ask_provider_server_latency_ms_mean,server_latency_missing_count,citation_miss_count
1,14,145724,14,gpt-4o-mini,vs_69d653b8be348191a6e050aa4f7dd47e,17831.31,completed,56980.818,25841.56,169442.748,13839.446,169442.748,17359.5,104157,628.833,3773,15.47,11.05,56906.5,0,1
1,15,155786,15,gpt-4o-mini,vs_69d655220a7081918ff42b9dbed50608,22882.046,completed,43563.06,31349.829,77986.786,16589.035,77986.786,17371.833,104231,604.833,3629,16.591,13.919,43453.333,0,2
1,16,166256,16,gpt-4o-mini,vs_69d6563fca5c81919d9ecf161a1c27ff,19961.725,completed,41341.252,37391.13,78895.45,16707.911,78895.45,17396.667,104380,629.667,3778,16.442,15.257,41269.667,0,3
1,17,176648,17,gpt-4o-mini,vs_69d6574d5004819181205f7ea4f7a814,148419.64,completed,57619.705,33591.105,151012.224,21795.839,151012.224,14593.0,87558,683.5,4101,14.481,11.875,57559.5,0,3
1,18,186905,18,gpt-4o-mini,vs_69d6593d2f0c8191981c58528ebfd236,18558.353,completed,57877.706,47395.28,119039.105,10999.88,119039.105,17261.333,103568,703.0,4218,17.485,12.163,57800.167,0,1
1,19,197313,19,gpt-4o-mini,vs_69d65aacaf908191a6bc94de5a8e9d58,20394.661,completed,38445.312,22265.443,80479.698,11930.645,80479.698,17202.667,103216,624.0,3744,22.709,16.263,38368.333,0,3
1,20,207534,20,gpt-4o-mini,vs_69d65baa9b3481918fe80558b9265d3e,311789.624,completed,47978.978,33566.204,101152.292,29184.321,101152.292,17154.833,102929,661.0,3966,14.867,13.797,47909.0,0,1
1,21,217827,21,gpt-4o-mini,vs_69d65e03a4d88191b573d2b4be5e886e,15894.654,completed,63551.858,24359.002,163037.945,20455.522,163037.945,17249.667,103498,626.167,3757,14.233,9.873,63419.667,0,2
1,22,228128,22,gpt-4o-mini,vs_69d65f92adac8191ac2cee860442f60a,15471.905,completed,59471.967,27921.814,202109.251,20135.298,202109.251,17188.667,103132,646.833,3881,15.705,10.889,59400.167,0,0
1,23,238377,23,gpt-4o-mini,vs_69d6610892288191848afbec17a978c2,434414.034,completed,47115.185,27988.248,120626.413,16648.184,120626.413,17285.833,103715,600.667,3604,16.446,12.768,47045.5,0,4
1,24,248829,24,gpt-4o-mini,vs_69d663d772a0819195438795c5385275,14943.238,completed,34553.26,20355.645,69013.915,11661.076,69013.915,17151.5,102909,550.667,3304,21.262,15.978,34463.0,0,3
1,25,259166,25,gpt-4o-mini,vs_69d664b73da88191a678952e9a3b47c5,57923.337,completed,48142.836,34911.797,102231.457,21890.555,102231.457,17119.667,102718,641.0,3846,14.793,13.334,48071.833,0,2
