run,step,kb_size_bytes,file_count,model,vector_store_id,preload_elapsed_ms,preload_status,ask_elapsed_ms_mean,ask_elapsed_ms_p50,ask_elapsed_ms_p95,ask_elapsed_ms_min,ask_elapsed_ms_max,ask_input_tokens_mean,ask_input_tokens_total,ask_output_tokens_mean,ask_output_tokens_total,ask_throughput_tokens_per_sec_mean,ask_aggregate_throughput_tokens_per_sec,ask_provider_server_latency_ms_mean,server_latency_missing_count,citation_miss_count
1,12,124871,12,gpt-4o-mini,vs_69d60faea4d88191990a0378706a225f,85960.802,completed,35598.289,27109.941,74240.121,22536.617,74240.121,17247.167,103483,537.167,3223,16.381,15.125,35514.667,0,2
1,13,135223,13,gpt-4o-mini,vs_69d610dbb2488191aca60ff3a5eb6a1a,11411.578,completed,53760.247,27501.039,166647.723,12664.83,166647.723,17242.5,103455,613.167,3679,18.372,11.42,53692.333,0,2
1,14,145724,14,gpt-4o-mini,vs_69d6122c37508191b00af434ddb49b6e,135203.243,completed,58253.935,47027.682,156930.084,22529.133,156930.084,17428.833,104573,662.833,3977,14.609,11.388,58203.333,0,2
1,15,155786,15,gpt-4o-mini,vs_69d61412898481919c35c2ddc6348cdf,22300.31,completed,51198.935,32049.58,166363.457,9751.789,166363.457,17377.5,104265,577.333,3464,18.974,11.292,51128.5,0,3
1,16,166256,16,gpt-4o-mini,vs_69d6155dacc08191aecb66ac0dd85a42,13100.183,completed,41746.504,27646.832,95317.917,22591.182,95317.917,17236.167,103417,600.333,3602,16.136,14.401,41685.667,0,2
1,17,176648,17,gpt-4o-mini,vs_69d61666c0a88191aacb72fc47a8cb33,132019.823,completed,62586.5,41079.526,179052.37,17444.196,179052.37,17153.0,102918,641.667,3850,15.255,10.263,62523.167,0,2
1,18,186905,18,gpt-4o-mini,vs_69d618642f8c819181190a2956b71221,13294.688,completed,34922.169,26093.968,49043.458,16707.664,49043.458,11818.833,70913,524.333,3146,16.356,15.056,34826.333,0,3
1,19,197313,19,gpt-4o-mini,vs_69d619448d5c8191aae52350474f393d,16175.834,completed,60400.611,31602.203,170217.4,16174.344,170217.4,17419.667,104518,662.0,3972,15.411,10.972,60337.333,0,1
1,20,207534,20,gpt-4o-mini,vs_69d61ac093a48191a9cf33b4af4b731e,19429.181,completed,55428.482,32425.387,107827.603,11386.526,107827.603,17433.667,104602,681.0,4086,17.212,12.347,55153.333,0,2
1,21,217827,21,gpt-4o-mini,vs_69d61c2202d48191bd6ff37303a9d231,20007.273,completed,36285.628,24004.916,93172.13,23244.804,93172.13,17151.333,102908,576.833,3461,19.187,15.93,36210.667,0,3
1,22,228128,22,gpt-4o-mini,vs_69d61d1126e481919eeb63fbace6c779,254275.075,completed,40677.21,26951.91,86751.342,16531.338,86751.342,17119.833,102719,676.167,4057,18.03,16.646,40621.333,0,2
1,23,238377,23,gpt-4o-mini,vs_69d61f0509908191ac2dc3078b948788,18214.64,completed,46886.458,25108.41,153392.86,10709.867,153392.86,17108.5,102651,635.333,3812,22.896,13.573,46809.333,0,4
1,24,248829,24,gpt-4o-mini,vs_69d6203266d08191bf01aa4f4acbddbf,20735.315,completed,24164.136,19414.533,40461.817,15669.031,40461.817,17186.0,103116,559.5,3357,24.134,23.269,24045.333,0,1
1,25,259166,25,gpt-4o-mini,vs_69d620d9d2248191b9c867edc722188a,120856.371,completed,44998.24,24043.691,145397.388,17690.069,145397.388,17360.167,104161,638.0,3828,21.352,14.2,44929.5,0,3
