run,step,kb_size_bytes,file_count,model,vector_store_id,preload_elapsed_ms,preload_status,ask_elapsed_ms_mean,ask_elapsed_ms_p50,ask_elapsed_ms_p95,ask_elapsed_ms_min,ask_elapsed_ms_max,ask_input_tokens_mean,ask_input_tokens_total,ask_output_tokens_mean,ask_output_tokens_total,ask_throughput_tokens_per_sec_mean,ask_aggregate_throughput_tokens_per_sec,ask_provider_server_latency_ms_mean,server_latency_missing_count,citation_miss_count
2,12,124871,12,gpt-4o-mini,vs_69d60faea4d88191990a0378706a225f,85960.802,completed,35598.289,27109.941,74240.121,22536.617,74240.121,17247.167,103483,537.167,3223,16.381,15.125,35514.667,0,2
2,13,135223,13,gpt-4o-mini,vs_69d610dbb2488191aca60ff3a5eb6a1a,11411.578,completed,53760.247,27501.039,166647.723,12664.83,166647.723,17242.5,103455,613.167,3679,18.372,11.42,53692.333,0,2
2,14,145724,14,gpt-4o-mini,vs_69d6122c37508191b00af434ddb49b6e,135203.243,completed,58253.935,47027.682,156930.084,22529.133,156930.084,17428.833,104573,662.833,3977,14.609,11.388,58203.333,0,2
2,15,155786,15,gpt-4o-mini,vs_69d61412898481919c35c2ddc6348cdf,22300.31,completed,51198.935,32049.58,166363.457,9751.789,166363.457,17377.5,104265,577.333,3464,18.974,11.292,51128.5,0,3
2,16,166256,16,gpt-4o-mini,vs_69d6155dacc08191aecb66ac0dd85a42,13100.183,completed,41746.504,27646.832,95317.917,22591.182,95317.917,17236.167,103417,600.333,3602,16.136,14.401,41685.667,0,2
2,17,176648,17,gpt-4o-mini,vs_69d61666c0a88191aacb72fc47a8cb33,132019.823,completed,62586.5,41079.526,179052.37,17444.196,179052.37,17153.0,102918,641.667,3850,15.255,10.263,62523.167,0,2
2,18,186905,18,gpt-4o-mini,vs_69d618642f8c819181190a2956b71221,13294.688,completed,34922.169,26093.968,49043.458,16707.664,49043.458,11818.833,70913,524.333,3146,16.356,15.056,34826.333,0,3
2,19,197313,19,gpt-4o-mini,vs_69d619448d5c8191aae52350474f393d,16175.834,completed,60400.611,31602.203,170217.4,16174.344,170217.4,17419.667,104518,662.0,3972,15.411,10.972,60337.333,0,1
2,20,207534,20,gpt-4o-mini,vs_69d61ac093a48191a9cf33b4af4b731e,19429.181,completed,55428.482,32425.387,107827.603,11386.526,107827.603,17433.667,104602,681.0,4086,17.212,12.347,55153.333,0,2
2,21,217827,21,gpt-4o-mini,vs_69d61c2202d48191bd6ff37303a9d231,20007.273,completed,36285.628,24004.916,93172.13,23244.804,93172.13,17151.333,102908,576.833,3461,19.187,15.93,36210.667,0,3
2,22,228128,22,gpt-4o-mini,vs_69d61d1126e481919eeb63fbace6c779,254275.075,completed,40677.21,26951.91,86751.342,16531.338,86751.342,17119.833,102719,676.167,4057,18.03,16.646,40621.333,0,2
2,23,238377,23,gpt-4o-mini,vs_69d61f0509908191ac2dc3078b948788,18214.64,completed,46886.458,25108.41,153392.86,10709.867,153392.86,17108.5,102651,635.333,3812,22.896,13.573,46809.333,0,4
2,24,248829,24,gpt-4o-mini,vs_69d6203266d08191bf01aa4f4acbddbf,20735.315,completed,24164.136,19414.533,40461.817,15669.031,40461.817,17186.0,103116,559.5,3357,24.134,23.269,24045.333,0,1
2,25,259166,25,gpt-4o-mini,vs_69d620d9d2248191b9c867edc722188a,120856.371,completed,44998.24,24043.691,145397.388,17690.069,145397.388,17360.167,104161,638.0,3828,21.352,14.2,44929.5,0,3
3,1,10569,1,gpt-4o-mini,vs_69d62263280081918b497c7b63042931,6053.68,completed,22772.903,16094.098,53859.05,9673.702,53859.05,9269.667,55618,564.167,3385,28.902,24.863,22690.833,0,4
3,2,21048,2,gpt-4o-mini,vs_69d622f3652c8191a4b39fbd0118a52e,7279.964,completed,55191.523,26860.981,155634.138,20762.256,155634.138,17466.0,104796,580.333,3482,15.399,10.528,55122.833,0,1
3,3,31242,3,gpt-4o-mini,vs_69d6244798308191a38f4a8b92ee5e6c,140208.731,completed,50149.166,29624.956,94708.865,11834.322,94708.865,17385.0,104310,640.5,3843,16.102,12.791,50076.0,0,1
3,4,41717,4,gpt-4o-mini,vs_69d62602455c8191a221b664167bbac4,8311.582,completed,51056.046,37700.08,130261.228,23028.801,130261.228,17447.167,104683,616.333,3698,14.09,12.097,50949.167,0,3
3,5,51989,5,gpt-4o-mini,vs_69d6273f1fb48191851252255dadf812,10720.834,completed,46212.721,22720.518,131646.965,17737.146,131646.965,17461.667,104770,637.167,3823,17.592,13.811,46136.167,0,1
3,6,62334,6,gpt-4o-mini,vs_69d628616cc8819195b5604d904de69a,19184.631,completed,46995.117,18254.653,107183.466,16012.809,107183.466,17649.167,105895,709.167,4255,17.945,15.111,46931.167,0,4
3,7,72725,7,gpt-4o-mini,vs_69d629903bac81918170ef5aa766e7e1,9643.892,completed,45168.935,22697.597,98431.423,18169.989,98431.423,17527.667,105166,672.167,4033,19.149,14.912,45077.0,0,3
3,8,83099,8,gpt-4o-mini,vs_69d62aaa93b88191a7ac86e3cc9a7ae2,10349.813,completed,42509.016,27954.733,85309.762,13010.182,85309.762,17521.667,105130,643.0,3858,18.203,15.148,42447.333,0,3
3,9,93548,9,gpt-4o-mini,vs_69d62bb58130819199f656ed6a14f04a,10953.376,completed,48979.724,33322.125,115632.995,19306.874,115632.995,14705.0,88230,608.0,3648,14.997,12.432,48907.5,0,2
3,10,104002,10,gpt-4o-mini,vs_69d62ce81e348191bff5c97b437273ec,12892.29,completed,40376.533,15290.938,138487.156,9859.778,138487.156,17246.333,103478,581.5,3489,27.076,14.428,40302.667,0,3
3,11,114451,11,gpt-4o-mini,vs_69d62de8ca5c819188246c93d3652d88,21349.522,completed,38671.839,25397.458,86589.019,10329.344,86589.019,17408.833,104453,652.0,3912,20.067,16.891,38600.5,0,0
3,12,124871,12,gpt-4o-mini,vs_69d62ee7945c8191a5ad132ea6920d08,23131.159,completed,32624.026,16416.872,77251.673,11173.799,77251.673,17271.333,103628,615.0,3690,27.481,18.885,32565.167,0,1
3,13,135223,13,gpt-4o-mini,vs_69d62fc3d88081919c637f79841cddab,54170.868,completed,52873.132,31179.172,154437.321,26557.943,154437.321,17290.5,103743,631.167,3787,14.956,11.964,52755.833,0,1
3,14,145724,14,gpt-4o-mini,vs_69d63138e41c81918aea5c0e727fc517,366661.863,completed,65071.057,26503.081,145810.333,23711.318,145810.333,17379.167,104275,770.167,4621,15.784,11.849,65000.167,0,3
3,15,155786,15,gpt-4o-mini,vs_69d6342f7d6c81919ede8d4cab3592ed,14182.8,completed,42004.839,34004.198,84364.261,19868.598,84364.261,17247.0,103482,596.667,3580,15.933,14.223,41951.833,0,2
3,16,166256,16,gpt-4o-mini,vs_69d6353b62a08191b02c163b61b8e280,13989.537,completed,62964.902,31496.84,164390.873,17753.555,164390.873,17431.0,104586,605.0,3630,16.681,9.641,62753.833,0,3
3,17,176648,17,gpt-4o-mini,vs_69d636c511088191a443d63a0af82462,133240.553,completed,53851.897,53181.264,121062.68,10677.687,121062.68,17491.5,104949,585.167,3511,15.0,10.925,53560.833,0,3
3,18,186905,18,gpt-4o-mini,vs_69d6388f28cc819182299a2d226ca3c7,32073.714,completed,46184.542,39170.117,96403.725,11143.004,96403.725,17257.667,103546,616.833,3701,17.4,13.373,46125.833,0,2
3,19,197313,19,gpt-4o-mini,vs_69d639c5b65881919af782bb5edeba6f,104713.945,completed,65456.008,26551.149,167757.073,20721.987,167757.073,17432.333,104594,644.333,3866,12.803,9.855,65381.0,0,4
3,20,207534,20,gpt-4o-mini,vs_69d63bb97a548191a0850500663d06a5,50657.859,completed,51132.031,24884.254,154989.163,22612.799,154989.163,16932.0,101592,595.167,3571,16.276,11.661,51037.667,0,2
3,21,217827,21,gpt-4o-mini,vs_69d63d20f2e481918d12d4a865840e1d,132264.88,completed,47980.662,25795.486,135233.824,11668.948,135233.824,17251.833,103511,657.333,3944,19.274,13.721,47906.833,0,1
3,22,228128,22,gpt-4o-mini,vs_69d63ec6be6c8191b5356d7cde75424a,15276.538,completed,59690.511,26795.645,161694.572,16544.302,161694.572,17528.333,105170,604.333,3626,13.474,10.136,59620.0,0,5
3,23,238377,23,gpt-4o-mini,vs_69d6403e150081919a2897494207071e,14722.975,completed,45680.8,35913.693,72547.865,13184.175,72547.865,17263.333,103580,585.0,3510,15.408,12.828,45602.833,0,1
3,24,248829,24,gpt-4o-mini,vs_69d6416062008191929d362ccbdfa063,16582.62,completed,44557.926,32042.186,120495.109,17947.118,120495.109,17337.167,104023,642.5,3855,17.442,14.441,44491.333,0,2
3,25,259166,25,gpt-4o-mini,vs_69d6427dcd288191a96b7eb9c6af0e0d,14846.303,completed,59691.224,34811.53,137806.574,22018.437,137806.574,17384.0,104304,623.333,3740,12.333,10.465,59564.167,0,4
4,1,10569,1,gpt-4o-mini,vs_69d643f5a49081919708461ebe55475a,8007.238,completed,42108.297,19895.68,140378.494,9599.896,140378.494,9379.667,56278,586.5,3519,23.906,13.953,42033.333,0,1
4,2,21048,2,gpt-4o-mini,vs_69d644fbd560819197387047506ee08c,85900.767,completed,47520.189,28793.599,149831.073,4705.928,149831.073,17443.5,104661,555.667,3334,25.835,11.709,47456.833,0,2
4,3,31242,3,gpt-4o-mini,vs_69d6467049808191ab0f35b22da05853,9337.091,completed,49098.036,34700.667,142794.984,11070.579,142794.984,17454.5,104727,559.0,3354,18.096,11.401,49031.833,0,2
4,4,41717,4,gpt-4o-mini,vs_69d647a1a6a08191b44deb1b911230d4,9551.474,completed,51059.368,29592.085,125543.645,17389.619,125543.645,17553.167,105319,645.5,3873,15.964,12.656,51001.5,0,3
4,5,51989,5,gpt-4o-mini,vs_69d648df4b5c8191b34e3f2e3483ae04,7575.801,completed,34439.556,28659.054,80642.361,11940.023,80642.361,17454.333,104726,599.167,3595,20.242,17.437,34360.833,0,1
4,6,62334,6,gpt-4o-mini,vs_69d649b6f928819181ee5f56c433b41b,9591.625,completed,41606.44,15464.463,157498.208,14356.615,157498.208,14756.333,88538,538.833,3233,23.779,12.972,41536.667,0,3
4,7,72725,7,gpt-4o-mini,vs_69d64abbae308191b3d16dff593a08ab,12760.733,completed,28318.002,25515.519,48186.69,9123.93,48186.69,17208.0,103248,527.0,3162,22.464,18.663,28237.167,0,0
4,8,83099,8,gpt-4o-mini,vs_69d64b73c4208191a2b76958e6ae7be6,23649.439,completed,60474.271,44267.052,146077.535,23230.023,146077.535,17422.333,104534,648.333,3890,13.237,10.74,60364.167,0,3
4,9,93548,9,gpt-4o-mini,vs_69d64cf80d888191bce3f475005fbaeb,10511.335,completed,45867.374,29334.347,140671.143,16252.578,140671.143,17327.667,103966,613.167,3679,19.066,13.391,45789.5,0,6
4,10,104002,10,gpt-4o-mini,vs_69d64e17551c8191b69ddf01b979b18c,139621.255,completed,45336.872,40098.348,84061.009,24942.785,84061.009,17226.167,103357,633.833,3803,15.149,14.012,45235.333,0,3
4,11,114451,11,gpt-4o-mini,vs_69d64fb4fc20819187b6c31f61f9c220,11756.71,completed,31593.516,31465.147,40135.657,17924.993,40135.657,17236.167,103417,557.5,3345,17.942,17.684,31526.167,0,2
4,12,124871,12,gpt-4o-mini,vs_69d6507fee3481918c9ccd51fadece18,12649.497,completed,67585.857,47052.299,148168.271,15583.344,148168.271,17605.167,105631,663.667,3982,13.755,9.833,67497.167,0,3
4,13,135223,13,gpt-4o-mini,vs_69d65223c2e08191a5a156db9db09da5,17203.778,completed,64370.762,45656.29,157759.878,22283.458,157759.878,17366.167,104197,592.5,3555,11.684,9.215,64300.0,0,2
4,14,145724,14,gpt-4o-mini,vs_69d653b8be348191a6e050aa4f7dd47e,17831.31,completed,56980.818,25841.56,169442.748,13839.446,169442.748,17359.5,104157,628.833,3773,15.47,11.05,56906.5,0,1
4,15,155786,15,gpt-4o-mini,vs_69d655220a7081918ff42b9dbed50608,22882.046,completed,43563.06,31349.829,77986.786,16589.035,77986.786,17371.833,104231,604.833,3629,16.591,13.919,43453.333,0,2
4,16,166256,16,gpt-4o-mini,vs_69d6563fca5c81919d9ecf161a1c27ff,19961.725,completed,41341.252,37391.13,78895.45,16707.911,78895.45,17396.667,104380,629.667,3778,16.442,15.257,41269.667,0,3
4,17,176648,17,gpt-4o-mini,vs_69d6574d5004819181205f7ea4f7a814,148419.64,completed,57619.705,33591.105,151012.224,21795.839,151012.224,14593.0,87558,683.5,4101,14.481,11.875,57559.5,0,3
4,18,186905,18,gpt-4o-mini,vs_69d6593d2f0c8191981c58528ebfd236,18558.353,completed,57877.706,47395.28,119039.105,10999.88,119039.105,17261.333,103568,703.0,4218,17.485,12.163,57800.167,0,1
4,19,197313,19,gpt-4o-mini,vs_69d65aacaf908191a6bc94de5a8e9d58,20394.661,completed,38445.312,22265.443,80479.698,11930.645,80479.698,17202.667,103216,624.0,3744,22.709,16.263,38368.333,0,3
4,20,207534,20,gpt-4o-mini,vs_69d65baa9b3481918fe80558b9265d3e,311789.624,completed,47978.978,33566.204,101152.292,29184.321,101152.292,17154.833,102929,661.0,3966,14.867,13.797,47909.0,0,1
4,21,217827,21,gpt-4o-mini,vs_69d65e03a4d88191b573d2b4be5e886e,15894.654,completed,63551.858,24359.002,163037.945,20455.522,163037.945,17249.667,103498,626.167,3757,14.233,9.873,63419.667,0,2
4,22,228128,22,gpt-4o-mini,vs_69d65f92adac8191ac2cee860442f60a,15471.905,completed,59471.967,27921.814,202109.251,20135.298,202109.251,17188.667,103132,646.833,3881,15.705,10.889,59400.167,0,0
4,23,238377,23,gpt-4o-mini,vs_69d6610892288191848afbec17a978c2,434414.034,completed,47115.185,27988.248,120626.413,16648.184,120626.413,17285.833,103715,600.667,3604,16.446,12.768,47045.5,0,4
4,24,248829,24,gpt-4o-mini,vs_69d663d772a0819195438795c5385275,14943.238,completed,34553.26,20355.645,69013.915,11661.076,69013.915,17151.5,102909,550.667,3304,21.262,15.978,34463.0,0,3
4,25,259166,25,gpt-4o-mini,vs_69d664b73da88191a678952e9a3b47c5,57923.337,completed,48142.836,34911.797,102231.457,21890.555,102231.457,17119.667,102718,641.0,3846,14.793,13.334,48071.833,0,2
5,1,10569,1,gpt-4o-mini,vs_69d66614842c819195756fd0e2d93950,7709.438,completed,30963.961,18824.537,60729.247,10526.645,60729.247,9336.167,56017,563.333,3380,22.265,18.237,30890.167,0,3
5,2,21048,2,gpt-4o-mini,vs_69d666d7827c81919770a4f519fda4ed,8504.557,completed,29725.57,24671.017,47135.758,13920.592,47135.758,17319.333,103916,529.5,3177,20.57,18.057,29324.0,0,1
5,3,31242,3,gpt-4o-mini,vs_69d667942a108191acb8db466d27bb42,7835.23,completed,53369.911,32310.413,138577.661,19159.707,138577.661,17496.833,104981,678.333,4070,15.372,12.728,53296.0,0,1
5,4,41717,4,gpt-4o-mini,vs_69d668de09588191b9699b355d2c06d9,12373.752,completed,49757.53,33721.412,127116.62,24567.771,127116.62,17342.0,104052,527.167,3163,13.115,10.611,49679.0,0,2
5,5,51989,5,gpt-4o-mini,vs_69d66a165e288191b06eade440a6f50f,13691.609,completed,51163.102,38435.668,126590.647,21375.362,126590.647,17401.167,104407,614.0,3684,15.15,12.018,51089.167,0,3
5,6,62334,6,gpt-4o-mini,vs_69d66b5886808191ab43ec7db7f5904c,9008.842,completed,46686.438,25998.2,116858.917,19705.596,116858.917,17400.833,104405,595.5,3573,15.713,12.773,46620.667,0,2
5,7,72725,7,gpt-4o-mini,vs_69d66c7b337c81919d2757876a713b57,8758.873,completed,50300.081,36394.79,86704.442,25119.116,86704.442,17506.167,105037,580.0,3480,12.685,11.545,50237.333,0,3
5,8,83099,8,gpt-4o-mini,vs_69d66db433c08191ab8f25d3459a82ee,116610.577,completed,41398.483,29102.236,102167.186,13273.097,102167.186,17308.833,103853,594.833,3569,18.847,14.392,41330.5,0,2
5,9,93548,9,gpt-4o-mini,vs_69d66f22bc6881919ae140ca9b7202e3,22952.003,completed,46388.707,23853.886,130444.733,20519.238,130444.733,14600.833,87605,573.5,3441,16.655,12.381,46319.167,0,4
5,10,104002,10,gpt-4o-mini,vs_69d670519b308191929c444d7dd77f20,130917.134,completed,56745.929,29272.165,165769.755,23133.474,165769.755,17439.833,104639,605.333,3632,14.641,10.679,56683.833,0,4
5,11,114451,11,gpt-4o-mini,vs_69d6722aaa5081919b4481d4c0f6f2a2,18103.147,completed,50463.74,32927.607,98494.42,21788.71,98494.42,17340.167,104041,616.167,3697,14.224,12.224,50407.833,0,5
5,12,124871,12,gpt-4o-mini,vs_69d6736d0e2881919f5749a125fb8caa,23198.57,completed,39085.028,34434.061,96176.765,12056.977,96176.765,17355.667,104134,585.167,3511,19.114,15.001,39009.667,0,3
5,13,135223,13,gpt-4o-mini,vs_69d674707e9c8191bcc794198f0d6509,20049.983,completed,59153.781,40882.964,147802.006,21823.449,147802.006,17280.167,103681,606.833,3641,13.706,10.288,58987.0,0,3
5,14,145724,14,gpt-4o-mini,vs_69d675e91894819183a262c46bc560e4,15254.622,completed,53212.94,29874.244,103075.29,20019.287,103075.29,17225.333,103352,650.5,3903,15.256,12.239,53149.333,0,1
5,15,155786,15,gpt-4o-mini,vs_69d6773931dc8191b5c9051a211b9b16,311673.272,completed,51297.92,28428.408,168916.325,15119.363,168916.325,17241.0,103446,581.833,3491,17.626,11.357,51232.167,0,3
5,16,166256,16,gpt-4o-mini,vs_69d679a634fc8191b098310a29c7c2a5,34502.636,completed,39101.573,28944.166,88162.434,21950.331,88162.434,17471.5,104829,618.5,3711,18.678,15.847,39029.333,0,4
5,17,176648,17,gpt-4o-mini,vs_69d67ab4bb508191a7b2f2f6115501f6,53963.608,completed,55218.944,31637.911,114870.735,29110.964,114870.735,17125.833,102755,663.5,3981,13.303,12.032,55145.333,0,3
5,18,186905,18,gpt-4o-mini,vs_69d67c379e9c81918f678bc8e9d5e919,31260.606,completed,66467.659,52307.164,112092.903,14449.357,112092.903,17316.5,103899,670.333,4022,13.998,10.105,66333.667,0,1
5,19,197313,19,gpt-4o-mini,vs_69d67de73b208191bc450f9aa736b4ee,24802.275,completed,50906.658,37723.956,83631.198,27201.679,83631.198,17293.667,103762,640.5,3843,13.33,12.598,50842.5,0,4
5,20,207534,20,gpt-4o-mini,vs_69d67f32c6148191bd41c92aa1bb9df5,58517.388,completed,50086.207,18713.325,172017.275,13600.909,172017.275,17210.167,103261,620.333,3722,20.857,12.404,50009.333,0,3
5,21,217827,21,gpt-4o-mini,vs_69d6809bf82c81918e37131c9f47a7de,32800.1,completed,58333.789,25500.625,133266.522,5970.316,133266.522,17432.5,104595,719.0,4314,23.683,12.343,58251.5,0,3
5,22,228128,22,gpt-4o-mini,vs_69d6821c52c88191857ba7a9efc2729d,36818.782,completed,54991.911,25818.889,151717.624,17379.788,151717.624,17253.0,103518,611.0,3666,14.704,11.124,54928.167,0,3
5,23,238377,23,gpt-4o-mini,vs_69d6838d08c081919a8149f39e77c520,26488.055,completed,35452.832,28954.438,69112.508,10736.472,69112.508,16994.167,101965,609.333,3656,23.325,17.231,35362.833,0,3
5,24,248829,24,gpt-4o-mini,vs_69d6847dd62c8191b877a60d41e9d82e,21152.613,completed,44822.112,29752.489,99640.942,21302.689,99640.942,17162.333,102974,612.167,3673,16.277,13.679,44752.333,0,3
5,25,259166,25,gpt-4o-mini,vs_69d685a1aebc8191a65ef8f517ab2e12,27726.161,completed,51868.077,34711.803,110220.64,24416.072,110220.64,16961.833,101771,618.333,3710,13.751,11.937,51800.333,0,1
