run,step,kb_size_bytes,file_count,model,vector_store_id,preload_elapsed_ms,preload_status,ask_elapsed_ms_mean,ask_elapsed_ms_p50,ask_elapsed_ms_p95,ask_elapsed_ms_min,ask_elapsed_ms_max,ask_input_tokens_mean,ask_input_tokens_total,ask_output_tokens_mean,ask_output_tokens_total,ask_throughput_tokens_per_sec_mean,ask_aggregate_throughput_tokens_per_sec,ask_provider_server_latency_ms_mean,server_latency_missing_count,citation_miss_count
1,11,114451,1,gpt-4o-mini,vs_69d609e6fedc8191976a5ca530612501,8297.328,completed,31254.567,25280.744,49557.873,16086.419,49557.873,17420.5,104523,590.167,3541,20.458,18.924,31185.667,0,0
1,12,124871,1,gpt-4o-mini,vs_69d60aac6ab8819182ebe03a6a5e39fd,7006.159,completed,39003.06,30064.944,77495.263,14613.501,77495.263,17493.5,104961,540.167,3241,15.374,13.87,38944.5,0,4
1,13,135223,1,gpt-4o-mini,vs_69d60b9ec5e08191be404191de03a360,7365.27,completed,54515.373,23070.325,171035.744,15165.345,171035.744,17533.167,105199,609.5,3657,17.306,11.195,54444.333,0,2
1,14,145724,1,gpt-4o-mini,vs_69d60ceeeed88191be3e8829c7d83e3f,7217.108,completed,47978.75,27057.591,145861.721,11184.193,145861.721,17583.0,105498,657.333,3944,22.718,13.721,47907.667,0,3
1,15,155786,1,gpt-4o-mini,vs_69d60e17b928819193ac076fd50f98b8,9509.698,completed,46900.043,25646.854,121616.042,21526.736,121616.042,17543.667,105262,670.5,4023,17.377,14.314,46841.167,0,3
1,16,166256,1,gpt-4o-mini,vs_69d60f3c1ff08191828c962386258d31,17609.88,completed,39375.18,24152.535,97653.879,18391.876,97653.879,17513.167,105079,584.167,3505,17.5,14.862,39306.833,0,1
1,17,176648,1,gpt-4o-mini,vs_69d6103b954c8191bbf39ce88c170fc4,8123.627,completed,37162.357,18237.069,87727.913,14438.223,87727.913,17505.833,105035,671.0,4026,22.061,18.083,37106.333,0,2
1,18,186905,1,gpt-4o-mini,vs_69d611244a948191aba792ee2a2386fc,8441.642,completed,49236.241,14776.989,168946.13,9087.449,168946.13,17553.0,105318,632.333,3794,25.351,12.858,49177.5,0,1
1,19,197313,1,gpt-4o-mini,vs_69d61256a1fc8191865d557ce9ef1f6d,73750.239,completed,39331.59,31465.305,89237.653,23256.097,89237.653,17494.0,104964,581.0,3486,16.289,14.794,39272.333,0,3
1,20,207534,1,gpt-4o-mini,vs_69d6138df6ac8191b8f100c0139f154a,7193.974,completed,56697.115,33393.192,173617.486,11086.669,173617.486,17580.667,105484,604.0,3624,16.578,10.667,56624.833,0,3
1,21,217827,1,gpt-4o-mini,vs_69d614eaca7c81919cf07a72596c3511,9542.422,completed,43442.774,35050.883,102098.038,11188.465,102098.038,17497.167,104983,635.0,3810,18.204,14.638,43379.5,0,3
1,22,228128,1,gpt-4o-mini,vs_69d615faa12c8191b21e0ce42ac4e346,9767.605,completed,65768.218,43352.072,173919.431,21737.403,173919.431,17573.0,105438,698.333,4190,13.249,10.63,65693.0,0,5
1,23,238377,1,gpt-4o-mini,vs_69d61790c8208191a8796c7772c45d82,69031.486,completed,41874.66,34599.886,67374.921,24792.885,67374.921,17401.5,104409,575.333,3452,14.647,13.774,41770.333,0,1
1,24,248829,1,gpt-4o-mini,vs_69d618d291dc819186ab300ad860c9ba,9514.578,completed,48347.142,25020.276,106679.68,22052.859,106679.68,17477.667,104866,646.833,3881,15.632,13.395,48289.167,0,3
1,25,259166,1,gpt-4o-mini,vs_69d619ffad9c8191b83c223868ae90d6,8533.226,completed,44534.666,24334.611,136111.786,12666.542,136111.786,17427.0,104562,614.833,3689,21.881,13.824,44476.0,0,1
